Book Name,Page No,Image URL,Status Code
V_Family Vacation,3,https://augie-read.s3.eu-west-2.amazonaws.com/books/Family_Vacation_3.jpg,200
V_Family Vacation,4,https://augie-read.s3.eu-west-2.amazonaws.com/books/Family_Vacation_4.jpg,200
V_Family Vacation,5,https://augie-read.s3.eu-west-2.amazonaws.com/books/Family_Vacation_5.jpg,200
V_Family Vacation,6,https://augie-read.s3.eu-west-2.amazonaws.com/books/Family_Vacation_6.jpg,200
V_Family Vacation,7,https://augie-read.s3.eu-west-2.amazonaws.com/books/Family_Vacation_7.jpg,200
Mine,1,https://augie-read.s3.eu-west-2.amazonaws.com/books/Mine_1.jpg,200
Mine,2,https://augie-read.s3.eu-west-2.amazonaws.com/books/Mine_2.jpg,200
Mine,3,https://augie-read.s3.eu-west-2.amazonaws.com/books/Mine_3.jpg,200
Mine,4,https://augie-read.s3.eu-west-2.amazonaws.com/books/Mine_4.jpg,200
Mine,5,https://augie-read.s3.eu-west-2.amazonaws.com/books/Mine_5.jpg,200
Mine,6,https://augie-read.s3.eu-west-2.amazonaws.com/books/Mine_6.jpg,200
Mine,7,https://augie-read.s3.eu-west-2.amazonaws.com/books/Mine_7.jpg,200
Garden Visitors,1,https://augie-read.s3.eu-west-2.amazonaws.com/books/Garden_Visitors_1.jpg,200
Garden Visitors,2,https://augie-read.s3.eu-west-2.amazonaws.com/books/Garden_Visitors_2.jpg,200
Garden Visitors,3,https://augie-read.s3.eu-west-2.amazonaws.com/books/Garden_Visitors_3.jpg,200
Garden Visitors,4,https://augie-read.s3.eu-west-2.amazonaws.com/books/Garden_Visitors_4.jpg,200
Garden Visitors,5,https://augie-read.s3.eu-west-2.amazonaws.com/books/Garden_Visitors_5.jpg,200
Garden Visitors,6,https://augie-read.s3.eu-west-2.amazonaws.com/books/Garden_Visitors_6.jpg,200
